K-1,¡ãC,,,,,,,,,,,,,,,,,,
No,Date,Time,CH10,CH11,CH12,dis,,,,,,,,,,,,,
1266,3/11/2024,3:33:57,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1267,3/11/2024,3:34:07,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1268,3/11/2024,3:34:17,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1269,3/11/2024,3:34:27,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1270,3/11/2024,3:34:37,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1271,3/11/2024,3:34:47,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1272,3/11/2024,3:34:57,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1273,3/11/2024,3:35:07,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1274,3/11/2024,3:35:18,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1275,3/11/2024,3:35:28,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1276,3/11/2024,3:35:38,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1277,3/11/2024,3:35:48,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1278,3/11/2024,3:35:58,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1279,3/11/2024,3:36:08,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1280,3/11/2024,3:36:18,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1281,3/11/2024,3:36:28,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1282,3/11/2024,3:36:38,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1283,3/11/2024,3:36:48,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1284,3/11/2024,3:36:59,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1285,3/11/2024,3:37:09,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1286,3/11/2024,3:37:19,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1287,3/11/2024,3:37:29,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1288,3/11/2024,3:37:39,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1289,3/11/2024,3:37:49,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1290,3/11/2024,3:37:59,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1291,3/11/2024,3:38:09,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1292,3/11/2024,3:38:19,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1293,3/11/2024,3:38:29,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1294,3/11/2024,3:38:40,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1295,3/11/2024,3:38:50,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1296,3/11/2024,3:39:00,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1297,3/11/2024,3:39:10,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1298,3/11/2024,3:39:20,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1299,3/11/2024,3:39:30,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1300,3/11/2024,3:39:40,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1301,3/11/2024,3:39:50,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1302,3/11/2024,3:40:00,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1303,3/11/2024,3:40:10,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1304,3/11/2024,3:40:21,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1305,3/11/2024,3:40:31,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1306,3/11/2024,3:40:41,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1307,3/11/2024,3:40:51,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1308,3/11/2024,3:41:01,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1309,3/11/2024,3:41:11,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1310,3/11/2024,3:41:21,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1311,3/11/2024,3:41:31,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1312,3/11/2024,3:41:41,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1313,3/11/2024,3:41:51,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1314,3/11/2024,3:42:02,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1315,3/11/2024,3:42:12,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1316,3/11/2024,3:42:22,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1317,3/11/2024,3:42:32,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1318,3/11/2024,3:42:42,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1319,3/11/2024,3:42:52,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1320,3/11/2024,3:43:02,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1321,3/11/2024,3:43:12,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1322,3/11/2024,3:43:22,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1323,3/11/2024,3:43:32,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1324,3/11/2024,3:43:43,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1325,3/11/2024,3:43:53,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1326,3/11/2024,3:44:03,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1327,3/11/2024,3:44:13,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1328,3/11/2024,3:44:23,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1329,3/11/2024,3:44:33,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1330,3/11/2024,3:44:43,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1331,3/11/2024,3:44:53,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1332,3/11/2024,3:45:03,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1333,3/11/2024,3:45:13,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1334,3/11/2024,3:45:24,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1335,3/11/2024,3:45:34,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1336,3/11/2024,3:45:44,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1337,3/11/2024,3:45:54,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1338,3/11/2024,3:46:04,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1339,3/11/2024,3:46:14,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1340,3/11/2024,3:46:24,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1341,3/11/2024,3:46:34,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1342,3/11/2024,3:46:44,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1343,3/11/2024,3:46:54,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1344,3/11/2024,3:47:05,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1345,3/11/2024,3:47:15,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1346,3/11/2024,3:47:25,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1347,3/11/2024,3:47:35,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1348,3/11/2024,3:47:45,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1349,3/11/2024,3:47:55,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1350,3/11/2024,3:48:05,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1351,3/11/2024,3:48:15,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1352,3/11/2024,3:48:25,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1353,3/11/2024,3:48:35,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1354,3/11/2024,3:48:46,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1355,3/11/2024,3:48:56,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1356,3/11/2024,3:49:06,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1357,3/11/2024,3:49:16,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1358,3/11/2024,3:49:26,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1359,3/11/2024,3:49:36,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1360,3/11/2024,3:49:46,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1361,3/11/2024,3:49:56,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1362,3/11/2024,3:50:06,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1363,3/11/2024,3:50:16,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1364,3/11/2024,3:50:27,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1365,3/11/2024,3:50:37,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1366,3/11/2024,3:50:47,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1367,3/11/2024,3:50:57,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1368,3/11/2024,3:51:07,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1369,3/11/2024,3:51:17,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1370,3/11/2024,3:51:27,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1371,3/11/2024,3:51:37,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1372,3/11/2024,3:51:47,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1373,3/11/2024,3:51:57,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1374,3/11/2024,3:52:08,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1375,3/11/2024,3:52:18,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1376,3/11/2024,3:52:28,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1377,3/11/2024,3:52:38,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1378,3/11/2024,3:52:48,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1379,3/11/2024,3:52:58,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1380,3/11/2024,3:53:08,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1381,3/11/2024,3:53:18,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1382,3/11/2024,3:53:28,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1383,3/11/2024,3:53:38,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1384,3/11/2024,3:53:49,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1385,3/11/2024,3:53:59,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1386,3/11/2024,3:54:09,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1387,3/11/2024,3:54:19,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1388,3/11/2024,3:54:29,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1389,3/11/2024,3:54:39,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1390,3/11/2024,3:54:49,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1391,3/11/2024,3:54:59,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1392,3/11/2024,3:55:09,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1393,3/11/2024,3:55:19,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1394,3/11/2024,3:55:30,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1395,3/11/2024,3:55:40,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1396,3/11/2024,3:55:50,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1397,3/11/2024,3:56:00,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1398,3/11/2024,3:56:10,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1399,3/11/2024,3:56:20,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1400,3/11/2024,3:56:30,30.5,29.1,29.4,1.4,,,,29.7,27.5,2.2,,,,,,,
1401,3/11/2024,3:56:40,30.5,29.1,29.4,1.4,,,,29.7,27.5,2.2,,,,,,,
1402,3/11/2024,3:56:50,30.5,29.1,29.4,1.4,,,,29.7,27.5,2.2,,,,,,,
1403,3/11/2024,3:57:00,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1404,3/11/2024,3:57:11,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1405,3/11/2024,3:57:21,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1406,3/11/2024,3:57:31,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1407,3/11/2024,3:57:41,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1408,3/11/2024,3:57:51,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1409,3/11/2024,3:58:01,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1410,3/11/2024,3:58:11,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1411,3/11/2024,3:58:21,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1412,3/11/2024,3:58:31,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1413,3/11/2024,3:58:41,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1414,3/11/2024,3:58:52,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1415,3/11/2024,3:59:02,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1416,3/11/2024,3:59:12,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1417,3/11/2024,3:59:22,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1418,3/11/2024,3:59:32,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1419,3/11/2024,3:59:42,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1420,3/11/2024,3:59:52,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1421,3/11/2024,4:00:02,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1422,3/11/2024,4:00:12,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1423,3/11/2024,4:00:22,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1424,3/11/2024,4:00:32,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1425,3/11/2024,4:00:43,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1426,3/11/2024,4:00:53,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1427,3/11/2024,4:01:03,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1428,3/11/2024,4:01:13,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1429,3/11/2024,4:01:23,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1430,3/11/2024,4:01:33,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1431,3/11/2024,4:01:43,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1432,3/11/2024,4:01:53,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1433,3/11/2024,4:02:03,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1434,3/11/2024,4:02:13,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1435,3/11/2024,4:02:24,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1436,3/11/2024,4:02:34,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1437,3/11/2024,4:02:44,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1438,3/11/2024,4:02:54,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1439,3/11/2024,4:03:04,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1440,3/11/2024,4:03:14,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1441,3/11/2024,4:03:24,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1442,3/11/2024,4:03:34,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1443,3/11/2024,4:03:44,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1444,3/11/2024,4:03:54,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1445,3/11/2024,4:04:05,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1446,3/11/2024,4:04:15,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1447,3/11/2024,4:04:25,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1448,3/11/2024,4:04:35,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1449,3/11/2024,4:04:45,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1450,3/11/2024,4:04:55,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1451,3/11/2024,4:05:05,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1452,3/11/2024,4:05:15,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1453,3/11/2024,4:05:25,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1454,3/11/2024,4:05:35,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1455,3/11/2024,4:05:46,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1456,3/11/2024,4:05:56,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1457,3/11/2024,4:06:06,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1458,3/11/2024,4:06:16,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1459,3/11/2024,4:06:26,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1460,3/11/2024,4:06:36,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1461,3/11/2024,4:06:46,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1462,3/11/2024,4:06:56,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1463,3/11/2024,4:07:06,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1464,3/11/2024,4:07:16,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1465,3/11/2024,4:07:27,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1466,3/11/2024,4:07:37,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1467,3/11/2024,4:07:47,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1468,3/11/2024,4:07:57,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1469,3/11/2024,4:08:07,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1470,3/11/2024,4:08:17,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1471,3/11/2024,4:08:27,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1472,3/11/2024,4:08:37,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1473,3/11/2024,4:08:47,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1474,3/11/2024,4:08:57,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1475,3/11/2024,4:09:08,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1476,3/11/2024,4:09:18,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1477,3/11/2024,4:09:28,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1478,3/11/2024,4:09:38,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1479,3/11/2024,4:09:48,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1480,3/11/2024,4:09:58,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1481,3/11/2024,4:10:08,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1482,3/11/2024,4:10:18,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1483,3/11/2024,4:10:28,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1484,3/11/2024,4:10:38,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1485,3/11/2024,4:10:49,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1486,3/11/2024,4:10:59,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1487,3/11/2024,4:11:09,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1488,3/11/2024,4:11:19,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1489,3/11/2024,4:11:29,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1490,3/11/2024,4:11:39,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1491,3/11/2024,4:11:49,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1492,3/11/2024,4:11:59,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1493,3/11/2024,4:12:09,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1494,3/11/2024,4:12:19,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1495,3/11/2024,4:12:30,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1496,3/11/2024,4:12:40,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1497,3/11/2024,4:12:50,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1498,3/11/2024,4:13:00,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1499,3/11/2024,4:13:10,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1500,3/11/2024,4:13:20,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1501,3/11/2024,4:13:30,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1502,3/11/2024,4:13:40,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1503,3/11/2024,4:13:50,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1504,3/11/2024,4:14:00,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1505,3/11/2024,4:14:11,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1506,3/11/2024,4:14:21,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1507,3/11/2024,4:14:31,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1508,3/11/2024,4:14:41,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1509,3/11/2024,4:14:51,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1510,3/11/2024,4:15:01,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1511,3/11/2024,4:15:11,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1512,3/11/2024,4:15:21,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1513,3/11/2024,4:15:31,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1514,3/11/2024,4:15:41,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1515,3/11/2024,4:15:52,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1516,3/11/2024,4:16:02,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1517,3/11/2024,4:16:12,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1518,3/11/2024,4:16:22,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1519,3/11/2024,4:16:32,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1520,3/11/2024,4:16:42,30.5,29.2,29.4,1.3,,,,29.8,27.7,2.1,,,,,,,
1521,3/11/2024,4:16:52,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1522,3/11/2024,4:17:02,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
1523,3/11/2024,4:17:12,30.6,29.2,29.4,1.4,,,,29.9,27.8,2.1,,,,,,,
